Province/State,Country/Region,Lat,Long,Date,Value
Mayotte,France,-12.8275,45.1662,3/4/2020,0
Mayotte,France,-12.8275,45.1662,3/3/2020,0
Mayotte,France,-12.8275,45.1662,3/2/2020,0
Mayotte,France,-12.8275,45.1662,3/1/2020,0
Mayotte,France,-12.8275,45.1662,2/29/2020,0
Mayotte,France,-12.8275,45.1662,2/28/2020,0
Mayotte,France,-12.8275,45.1662,2/27/2020,0
Mayotte,France,-12.8275,45.1662,2/26/2020,0
Mayotte,France,-12.8275,45.1662,2/25/2020,0
Mayotte,France,-12.8275,45.1662,2/24/2020,0
Mayotte,France,-12.8275,45.1662,2/23/2020,0
Mayotte,France,-12.8275,45.1662,2/22/2020,0
Mayotte,France,-12.8275,45.1662,2/21/2020,0
Mayotte,France,-12.8275,45.1662,2/20/2020,0
Mayotte,France,-12.8275,45.1662,2/19/2020,0
Mayotte,France,-12.8275,45.1662,2/18/2020,0
Mayotte,France,-12.8275,45.1662,2/17/2020,0
Mayotte,France,-12.8275,45.1662,2/16/2020,0
Mayotte,France,-12.8275,45.1662,2/15/2020,0
Mayotte,France,-12.8275,45.1662,2/14/2020,0
Mayotte,France,-12.8275,45.1662,2/13/2020,0
Mayotte,France,-12.8275,45.1662,2/12/2020,0
Mayotte,France,-12.8275,45.1662,2/11/2020,0
Mayotte,France,-12.8275,45.1662,2/10/2020,0
Mayotte,France,-12.8275,45.1662,2/9/2020,0
Mayotte,France,-12.8275,45.1662,2/8/2020,0
Mayotte,France,-12.8275,45.1662,2/7/2020,0
Mayotte,France,-12.8275,45.1662,2/6/2020,0
Mayotte,France,-12.8275,45.1662,2/5/2020,0
Mayotte,France,-12.8275,45.1662,2/4/2020,0
Mayotte,France,-12.8275,45.1662,2/3/2020,0
Mayotte,France,-12.8275,45.1662,2/2/2020,0
Mayotte,France,-12.8275,45.1662,2/1/2020,0
Mayotte,France,-12.8275,45.1662,1/31/2020,0
Mayotte,France,-12.8275,45.1662,1/30/2020,0
Mayotte,France,-12.8275,45.1662,1/29/2020,0
Mayotte,France,-12.8275,45.1662,1/28/2020,0
Mayotte,France,-12.8275,45.1662,1/27/2020,0
Mayotte,France,-12.8275,45.1662,1/26/2020,0
Mayotte,France,-12.8275,45.1662,1/25/2020,0
Mayotte,France,-12.8275,45.1662,1/24/2020,0
Mayotte,France,-12.8275,45.1662,1/23/2020,0
Mayotte,France,-12.8275,45.1662,1/22/2020,0
New Caledonia,France,-20.9043,165.618,3/23/2020,0
New Caledonia,France,-20.9043,165.618,3/22/2020,0
New Caledonia,France,-20.9043,165.618,3/21/2020,0
New Caledonia,France,-20.9043,165.618,3/20/2020,0
New Caledonia,France,-20.9043,165.618,3/19/2020,0
New Caledonia,France,-20.9043,165.618,3/18/2020,0
New Caledonia,France,-20.9043,165.618,3/17/2020,0
New Caledonia,France,-20.9043,165.618,3/16/2020,0
New Caledonia,France,-20.9043,165.618,3/15/2020,0
New Caledonia,France,-20.9043,165.618,3/14/2020,0
New Caledonia,France,-20.9043,165.618,3/13/2020,0
New Caledonia,France,-20.9043,165.618,3/12/2020,0
New Caledonia,France,-20.9043,165.618,3/11/2020,0
New Caledonia,France,-20.9043,165.618,3/10/2020,0
New Caledonia,France,-20.9043,165.618,3/9/2020,0
New Caledonia,France,-20.9043,165.618,3/8/2020,0
New Caledonia,France,-20.9043,165.618,3/7/2020,0
New Caledonia,France,-20.9043,165.618,3/6/2020,0
New Caledonia,France,-20.9043,165.618,3/5/2020,0
New Caledonia,France,-20.9043,165.618,3/4/2020,0
New Caledonia,France,-20.9043,165.618,3/3/2020,0
New Caledonia,France,-20.9043,165.618,3/2/2020,0
New Caledonia,France,-20.9043,165.618,3/1/2020,0
New Caledonia,France,-20.9043,165.618,2/29/2020,0
New Caledonia,France,-20.9043,165.618,2/28/2020,0
New Caledonia,France,-20.9043,165.618,2/27/2020,0
New Caledonia,France,-20.9043,165.618,2/26/2020,0
New Caledonia,France,-20.9043,165.618,2/25/2020,0
New Caledonia,France,-20.9043,165.618,2/24/2020,0
New Caledonia,France,-20.9043,165.618,2/23/2020,0
New Caledonia,France,-20.9043,165.618,2/22/2020,0
New Caledonia,France,-20.9043,165.618,2/21/2020,0
New Caledonia,France,-20.9043,165.618,2/20/2020,0
New Caledonia,France,-20.9043,165.618,2/19/2020,0
New Caledonia,France,-20.9043,165.618,2/18/2020,0
New Caledonia,France,-20.9043,165.618,2/17/2020,0
New Caledonia,France,-20.9043,165.618,2/16/2020,0
New Caledonia,France,-20.9043,165.618,2/15/2020,0
New Caledonia,France,-20.9043,165.618,2/14/2020,0
New Caledonia,France,-20.9043,165.618,2/13/2020,0
New Caledonia,France,-20.9043,165.618,2/12/2020,0
New Caledonia,France,-20.9043,165.618,2/11/2020,0
New Caledonia,France,-20.9043,165.618,2/10/2020,0
New Caledonia,France,-20.9043,165.618,2/9/2020,0
New Caledonia,France,-20.9043,165.618,2/8/2020,0
New Caledonia,France,-20.9043,165.618,2/7/2020,0
New Caledonia,France,-20.9043,165.618,2/6/2020,0
New Caledonia,France,-20.9043,165.618,2/5/2020,0
New Caledonia,France,-20.9043,165.618,2/4/2020,0
New Caledonia,France,-20.9043,165.618,2/3/2020,0
New Caledonia,France,-20.9043,165.618,2/2/2020,0
New Caledonia,France,-20.9043,165.618,2/1/2020,0
New Caledonia,France,-20.9043,165.618,1/31/2020,0
New Caledonia,France,-20.9043,165.618,1/30/2020,0
New Caledonia,France,-20.9043,165.618,1/29/2020,0
New Caledonia,France,-20.9043,165.618,1/28/2020,0
New Caledonia,France,-20.9043,165.618,1/27/2020,0
New Caledonia,France,-20.9043,165.618,1/26/2020,0
New Caledonia,France,-20.9043,165.618,1/25/2020,0
New Caledonia,France,-20.9043,165.618,1/24/2020,0
New Caledonia,France,-20.9043,165.618,1/23/2020,0
New Caledonia,France,-20.9043,165.618,1/22/2020,0
Reunion,France,-21.1351,55.2471,3/23/2020,0
Reunion,France,-21.1351,55.2471,3/22/2020,0
Reunion,France,-21.1351,55.2471,3/21/2020,0
Reunion,France,-21.1351,55.2471,3/20/2020,0
Reunion,France,-21.1351,55.2471,3/19/2020,0
Reunion,France,-21.1351,55.2471,3/18/2020,0
Reunion,France,-21.1351,55.2471,3/17/2020,0
Reunion,France,-21.1351,55.2471,3/16/2020,0
Reunion,France,-21.1351,55.2471,3/15/2020,0
Reunion,France,-21.1351,55.2471,3/14/2020,0
Reunion,France,-21.1351,55.2471,3/13/2020,0
Reunion,France,-21.1351,55.2471,3/12/2020,0
Reunion,France,-21.1351,55.2471,3/11/2020,0
Reunion,France,-21.1351,55.2471,3/10/2020,0
Reunion,France,-21.1351,55.2471,3/9/2020,0
Reunion,France,-21.1351,55.2471,3/8/2020,0
Reunion,France,-21.1351,55.2471,3/7/2020,0
Reunion,France,-21.1351,55.2471,3/6/2020,0
Reunion,France,-21.1351,55.2471,3/5/2020,0
Reunion,France,-21.1351,55.2471,3/4/2020,0
Reunion,France,-21.1351,55.2471,3/3/2020,0
Reunion,France,-21.1351,55.2471,3/2/2020,0
Reunion,France,-21.1351,55.2471,3/1/2020,0
Reunion,France,-21.1351,55.2471,2/29/2020,0
Reunion,France,-21.1351,55.2471,2/28/2020,0
Reunion,France,-21.1351,55.2471,2/27/2020,0
Reunion,France,-21.1351,55.2471,2/26/2020,0
Reunion,France,-21.1351,55.2471,2/25/2020,0
Reunion,France,-21.1351,55.2471,2/24/2020,0
Reunion,France,-21.1351,55.2471,2/23/2020,0
Reunion,France,-21.1351,55.2471,2/22/2020,0
Reunion,France,-21.1351,55.2471,2/21/2020,0
Reunion,France,-21.1351,55.2471,2/20/2020,0
Reunion,France,-21.1351,55.2471,2/19/2020,0
Reunion,France,-21.1351,55.2471,2/18/2020,0
Reunion,France,-21.1351,55.2471,2/17/2020,0
Reunion,France,-21.1351,55.2471,2/16/2020,0
Reunion,France,-21.1351,55.2471,2/15/2020,0
Reunion,France,-21.1351,55.2471,2/14/2020,0
Reunion,France,-21.1351,55.2471,2/13/2020,0
Reunion,France,-21.1351,55.2471,2/12/2020,0
Reunion,France,-21.1351,55.2471,2/11/2020,0
Reunion,France,-21.1351,55.2471,2/10/2020,0
Reunion,France,-21.1351,55.2471,2/9/2020,0
Reunion,France,-21.1351,55.2471,2/8/2020,0
Reunion,France,-21.1351,55.2471,2/7/2020,0
Reunion,France,-21.1351,55.2471,2/6/2020,0
Reunion,France,-21.1351,55.2471,2/5/2020,0
Reunion,France,-21.1351,55.2471,2/4/2020,0
Reunion,France,-21.1351,55.2471,2/3/2020,0
Reunion,France,-21.1351,55.2471,2/2/2020,0
Reunion,France,-21.1351,55.2471,2/1/2020,0
Reunion,France,-21.1351,55.2471,1/31/2020,0
Reunion,France,-21.1351,55.2471,1/30/2020,0
Reunion,France,-21.1351,55.2471,1/29/2020,0
Reunion,France,-21.1351,55.2471,1/28/2020,0
Reunion,France,-21.1351,55.2471,1/27/2020,0
Reunion,France,-21.1351,55.2471,1/26/2020,0
Reunion,France,-21.1351,55.2471,1/25/2020,0
Reunion,France,-21.1351,55.2471,1/24/2020,0
Reunion,France,-21.1351,55.2471,1/23/2020,0
Reunion,France,-21.1351,55.2471,1/22/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/23/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/22/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/21/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/20/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/19/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/18/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/17/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/16/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/15/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/14/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/13/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/12/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/11/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/10/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/9/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/8/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/7/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/6/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/5/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/4/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/3/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/2/2020,0
Saint Barthelemy,France,17.9,-62.8333,3/1/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/29/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/28/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/27/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/26/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/25/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/24/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/23/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/22/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/21/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/20/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/19/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/18/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/17/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/16/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/15/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/14/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/13/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/12/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/11/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/10/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/9/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/8/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/7/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/6/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/5/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/4/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/3/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/2/2020,0
Saint Barthelemy,France,17.9,-62.8333,2/1/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/31/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/30/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/29/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/28/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/27/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/26/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/25/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/24/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/23/2020,0
Saint Barthelemy,France,17.9,-62.8333,1/22/2020,0
St Martin,France,18.0708,-63.0501,3/23/2020,0
St Martin,France,18.0708,-63.0501,3/22/2020,0
St Martin,France,18.0708,-63.0501,3/21/2020,0
St Martin,France,18.0708,-63.0501,3/20/2020,0
St Martin,France,18.0708,-63.0501,3/19/2020,0
St Martin,France,18.0708,-63.0501,3/18/2020,0
St Martin,France,18.0708,-63.0501,3/17/2020,0
St Martin,France,18.0708,-63.0501,3/16/2020,0
St Martin,France,18.0708,-63.0501,3/15/2020,0
St Martin,France,18.0708,-63.0501,3/14/2020,0
St Martin,France,18.0708,-63.0501,3/13/2020,0
St Martin,France,18.0708,-63.0501,3/12/2020,0
St Martin,France,18.0708,-63.0501,3/11/2020,0
St Martin,France,18.0708,-63.0501,3/10/2020,0
St Martin,France,18.0708,-63.0501,3/9/2020,0
St Martin,France,18.0708,-63.0501,3/8/2020,0
St Martin,France,18.0708,-63.0501,3/7/2020,0
St Martin,France,18.0708,-63.0501,3/6/2020,0
St Martin,France,18.0708,-63.0501,3/5/2020,0
St Martin,France,18.0708,-63.0501,3/4/2020,0
St Martin,France,18.0708,-63.0501,3/3/2020,0
St Martin,France,18.0708,-63.0501,3/2/2020,0
St Martin,France,18.0708,-63.0501,3/1/2020,0
St Martin,France,18.0708,-63.0501,2/29/2020,0
St Martin,France,18.0708,-63.0501,2/28/2020,0
St Martin,France,18.0708,-63.0501,2/27/2020,0
St Martin,France,18.0708,-63.0501,2/26/2020,0
St Martin,France,18.0708,-63.0501,2/25/2020,0
St Martin,France,18.0708,-63.0501,2/24/2020,0
St Martin,France,18.0708,-63.0501,2/23/2020,0
St Martin,France,18.0708,-63.0501,2/22/2020,0
St Martin,France,18.0708,-63.0501,2/21/2020,0
St Martin,France,18.0708,-63.0501,2/20/2020,0
St Martin,France,18.0708,-63.0501,2/19/2020,0
St Martin,France,18.0708,-63.0501,2/18/2020,0
St Martin,France,18.0708,-63.0501,2/17/2020,0
St Martin,France,18.0708,-63.0501,2/16/2020,0
St Martin,France,18.0708,-63.0501,2/15/2020,0
St Martin,France,18.0708,-63.0501,2/14/2020,0
St Martin,France,18.0708,-63.0501,2/13/2020,0
St Martin,France,18.0708,-63.0501,2/12/2020,0
St Martin,France,18.0708,-63.0501,2/11/2020,0
St Martin,France,18.0708,-63.0501,2/10/2020,0
St Martin,France,18.0708,-63.0501,2/9/2020,0
St Martin,France,18.0708,-63.0501,2/8/2020,0
St Martin,France,18.0708,-63.0501,2/7/2020,0
St Martin,France,18.0708,-63.0501,2/6/2020,0
St Martin,France,18.0708,-63.0501,2/5/2020,0
St Martin,France,18.0708,-63.0501,2/4/2020,0
St Martin,France,18.0708,-63.0501,2/3/2020,0
St Martin,France,18.0708,-63.0501,2/2/2020,0
St Martin,France,18.0708,-63.0501,2/1/2020,0
St Martin,France,18.0708,-63.0501,1/31/2020,0
St Martin,France,18.0708,-63.0501,1/30/2020,0
St Martin,France,18.0708,-63.0501,1/29/2020,0
St Martin,France,18.0708,-63.0501,1/28/2020,0
St Martin,France,18.0708,-63.0501,1/27/2020,0
St Martin,France,18.0708,-63.0501,1/26/2020,0
St Martin,France,18.0708,-63.0501,1/25/2020,0
St Martin,France,18.0708,-63.0501,1/24/2020,0
St Martin,France,18.0708,-63.0501,1/23/2020,0
St Martin,France,18.0708,-63.0501,1/22/2020,0
,Gabon,-0.8037,11.6094,3/23/2020,1
,Gabon,-0.8037,11.6094,3/22/2020,1
,Gabon,-0.8037,11.6094,3/21/2020,1
,Gabon,-0.8037,11.6094,3/20/2020,1
,Gabon,-0.8037,11.6094,3/19/2020,0
,Gabon,-0.8037,11.6094,3/18/2020,0
,Gabon,-0.8037,11.6094,3/17/2020,0
,Gabon,-0.8037,11.6094,3/16/2020,0
,Gabon,-0.8037,11.6094,3/15/2020,0
,Gabon,-0.8037,11.6094,3/14/2020,0
,Gabon,-0.8037,11.6094,3/13/2020,0
,Gabon,-0.8037,11.6094,3/12/2020,0
,Gabon,-0.8037,11.6094,3/11/2020,0
,Gabon,-0.8037,11.6094,3/10/2020,0
,Gabon,-0.8037,11.6094,3/9/2020,0
,Gabon,-0.8037,11.6094,3/8/2020,0
,Gabon,-0.8037,11.6094,3/7/2020,0
,Gabon,-0.8037,11.6094,3/6/2020,0
,Gabon,-0.8037,11.6094,3/5/2020,0
,Gabon,-0.8037,11.6094,3/4/2020,0
,Gabon,-0.8037,11.6094,3/3/2020,0
,Gabon,-0.8037,11.6094,3/2/2020,0
,Gabon,-0.8037,11.6094,3/1/2020,0
,Gabon,-0.8037,11.6094,2/29/2020,0
,Gabon,-0.8037,11.6094,2/28/2020,0
,Gabon,-0.8037,11.6094,2/27/2020,0
,Gabon,-0.8037,11.6094,2/26/2020,0
,Gabon,-0.8037,11.6094,2/25/2020,0
,Gabon,-0.8037,11.6094,2/24/2020,0
,Gabon,-0.8037,11.6094,2/23/2020,0
,Gabon,-0.8037,11.6094,2/22/2020,0
,Gabon,-0.8037,11.6094,2/21/2020,0
,Gabon,-0.8037,11.6094,2/20/2020,0
,Gabon,-0.8037,11.6094,2/19/2020,0
,Gabon,-0.8037,11.6094,2/18/2020,0
,Gabon,-0.8037,11.6094,2/17/2020,0
,Gabon,-0.8037,11.6094,2/16/2020,0
,Gabon,-0.8037,11.6094,2/15/2020,0
,Gabon,-0.8037,11.6094,2/14/2020,0
,Gabon,-0.8037,11.6094,2/13/2020,0
,Gabon,-0.8037,11.6094,2/12/2020,0
,Gabon,-0.8037,11.6094,2/11/2020,0
,Gabon,-0.8037,11.6094,2/10/2020,0
,Gabon,-0.8037,11.6094,2/9/2020,0
,Gabon,-0.8037,11.6094,2/8/2020,0
,Gabon,-0.8037,11.6094,2/7/2020,0
,Gabon,-0.8037,11.6094,2/6/2020,0
,Gabon,-0.8037,11.6094,2/5/2020,0
,Gabon,-0.8037,11.6094,2/4/2020,0
,Gabon,-0.8037,11.6094,2/3/2020,0
,Gabon,-0.8037,11.6094,2/2/2020,0
,Gabon,-0.8037,11.6094,2/1/2020,0
,Gabon,-0.8037,11.6094,1/31/2020,0
,Gabon,-0.8037,11.6094,1/30/2020,0
,Gabon,-0.8037,11.6094,1/29/2020,0
,Gabon,-0.8037,11.6094,1/28/2020,0
,Gabon,-0.8037,11.6094,1/27/2020,0
,Gabon,-0.8037,11.6094,1/26/2020,0
,Gabon,-0.8037,11.6094,1/25/2020,0
,Gabon,-0.8037,11.6094,1/24/2020,0
,Gabon,-0.8037,11.6094,1/23/2020,0
,Gabon,-0.8037,11.6094,1/22/2020,0
,Gambia,13.4432,-15.3101,3/23/2020,1
,Gambia,13.4432,-15.3101,3/22/2020,0
,Gambia,13.4432,-15.3101,3/21/2020,0
,Gambia,13.4432,-15.3101,3/20/2020,0
,Gambia,13.4432,-15.3101,3/19/2020,0
,Gambia,13.4432,-15.3101,3/18/2020,0
,Gambia,13.4432,-15.3101,3/17/2020,0
,Gambia,13.4432,-15.3101,3/16/2020,0
,Gambia,13.4432,-15.3101,3/15/2020,0
,Gambia,13.4432,-15.3101,3/14/2020,0
,Gambia,13.4432,-15.3101,3/13/2020,0
,Gambia,13.4432,-15.3101,3/12/2020,0
,Gambia,13.4432,-15.3101,3/11/2020,0
,Gambia,13.4432,-15.3101,3/10/2020,0
,Gambia,13.4432,-15.3101,3/9/2020,0
,Gambia,13.4432,-15.3101,3/8/2020,0
,Gambia,13.4432,-15.3101,3/7/2020,0
,Gambia,13.4432,-15.3101,3/6/2020,0
,Gambia,13.4432,-15.3101,3/5/2020,0
,Gambia,13.4432,-15.3101,3/4/2020,0
,Gambia,13.4432,-15.3101,3/3/2020,0
,Gambia,13.4432,-15.3101,3/2/2020,0
,Gambia,13.4432,-15.3101,3/1/2020,0
,Gambia,13.4432,-15.3101,2/29/2020,0
,Gambia,13.4432,-15.3101,2/28/2020,0
,Gambia,13.4432,-15.3101,2/27/2020,0
,Gambia,13.4432,-15.3101,2/26/2020,0
,Gambia,13.4432,-15.3101,2/25/2020,0
,Gambia,13.4432,-15.3101,2/24/2020,0
,Gambia,13.4432,-15.3101,2/23/2020,0
,Gambia,13.4432,-15.3101,2/22/2020,0
,Gambia,13.4432,-15.3101,2/21/2020,0
,Gambia,13.4432,-15.3101,2/20/2020,0
,Gambia,13.4432,-15.3101,2/19/2020,0
,Gambia,13.4432,-15.3101,2/18/2020,0
,Gambia,13.4432,-15.3101,2/17/2020,0
,Gambia,13.4432,-15.3101,2/16/2020,0
,Gambia,13.4432,-15.3101,2/15/2020,0
,Gambia,13.4432,-15.3101,2/14/2020,0
,Gambia,13.4432,-15.3101,2/13/2020,0
,Gambia,13.4432,-15.3101,2/12/2020,0
,Gambia,13.4432,-15.3101,2/11/2020,0
,Gambia,13.4432,-15.3101,2/10/2020,0
,Gambia,13.4432,-15.3101,2/9/2020,0
,Gambia,13.4432,-15.3101,2/8/2020,0
,Gambia,13.4432,-15.3101,2/7/2020,0
,Gambia,13.4432,-15.3101,2/6/2020,0
,Gambia,13.4432,-15.3101,2/5/2020,0
,Gambia,13.4432,-15.3101,2/4/2020,0
,Gambia,13.4432,-15.3101,2/3/2020,0
,Gambia,13.4432,-15.3101,2/2/2020,0
,Gambia,13.4432,-15.3101,2/1/2020,0
,Gambia,13.4432,-15.3101,1/31/2020,0
,Gambia,13.4432,-15.3101,1/30/2020,0
,Gambia,13.4432,-15.3101,1/29/2020,0
,Gambia,13.4432,-15.3101,1/28/2020,0
,Gambia,13.4432,-15.3101,1/27/2020,0
,Gambia,13.4432,-15.3101,1/26/2020,0
,Gambia,13.4432,-15.3101,1/25/2020,0
,Gambia,13.4432,-15.3101,1/24/2020,0
,Gambia,13.4432,-15.3101,1/23/2020,0
,Gambia,13.4432,-15.3101,1/22/2020,0
,Georgia,42.3154,43.3569,3/23/2020,0
,Georgia,42.3154,43.3569,3/22/2020,0
,Georgia,42.3154,43.3569,3/21/2020,0
,Georgia,42.3154,43.3569,3/20/2020,0
,Georgia,42.3154,43.3569,3/19/2020,0
,Georgia,42.3154,43.3569,3/18/2020,0
,Georgia,42.3154,43.3569,3/17/2020,0
,Georgia,42.3154,43.3569,3/16/2020,0
,Georgia,42.3154,43.3569,3/15/2020,0
,Georgia,42.3154,43.3569,3/14/2020,0
,Georgia,42.3154,43.3569,3/13/2020,0
,Georgia,42.3154,43.3569,3/12/2020,0
,Georgia,42.3154,43.3569,3/11/2020,0
,Georgia,42.3154,43.3569,3/10/2020,0
,Georgia,42.3154,43.3569,3/9/2020,0
,Georgia,42.3154,43.3569,3/8/2020,0
,Georgia,42.3154,43.3569,3/7/2020,0
,Georgia,42.3154,43.3569,3/6/2020,0
,Georgia,42.3154,43.3569,3/5/2020,0
,Georgia,42.3154,43.3569,3/4/2020,0
,Georgia,42.3154,43.3569,3/3/2020,0
,Georgia,42.3154,43.3569,3/2/2020,0
,Georgia,42.3154,43.3569,3/1/2020,0
,Georgia,42.3154,43.3569,2/29/2020,0
,Georgia,42.3154,43.3569,2/28/2020,0
,Georgia,42.3154,43.3569,2/27/2020,0
,Georgia,42.3154,43.3569,2/26/2020,0
,Georgia,42.3154,43.3569,2/25/2020,0
,Georgia,42.3154,43.3569,2/24/2020,0
,Georgia,42.3154,43.3569,2/23/2020,0
,Georgia,42.3154,43.3569,2/22/2020,0
,Georgia,42.3154,43.3569,2/21/2020,0
,Georgia,42.3154,43.3569,2/20/2020,0
,Georgia,42.3154,43.3569,2/19/2020,0
,Georgia,42.3154,43.3569,2/18/2020,0
,Georgia,42.3154,43.3569,2/17/2020,0
,Georgia,42.3154,43.3569,2/16/2020,0
,Georgia,42.3154,43.3569,2/15/2020,0
,Georgia,42.3154,43.3569,2/14/2020,0
,Georgia,42.3154,43.3569,2/13/2020,0
,Georgia,42.3154,43.3569,2/12/2020,0
,Georgia,42.3154,43.3569,2/11/2020,0
,Georgia,42.3154,43.3569,2/10/2020,0
,Georgia,42.3154,43.3569,2/9/2020,0
,Georgia,42.3154,43.3569,2/8/2020,0
,Georgia,42.3154,43.3569,2/7/2020,0
,Georgia,42.3154,43.3569,2/6/2020,0
,Georgia,42.3154,43.3569,2/5/2020,0
,Georgia,42.3154,43.3569,2/4/2020,0
,Georgia,42.3154,43.3569,2/3/2020,0
,Georgia,42.3154,43.3569,2/2/2020,0
,Georgia,42.3154,43.3569,2/1/2020,0
,Georgia,42.3154,43.3569,1/31/2020,0
,Georgia,42.3154,43.3569,1/30/2020,0
,Georgia,42.3154,43.3569,1/29/2020,0
,Georgia,42.3154,43.3569,1/28/2020,0
,Georgia,42.3154,43.3569,1/27/2020,0
,Georgia,42.3154,43.3569,1/26/2020,0
,Georgia,42.3154,43.3569,1/25/2020,0
,Georgia,42.3154,43.3569,1/24/2020,0
,Georgia,42.3154,43.3569,1/23/2020,0
,Georgia,42.3154,43.3569,1/22/2020,0
,Germany,51,9,3/23/2020,123
,Germany,51,9,3/22/2020,94
,Germany,51,9,3/21/2020,84
,Germany,51,9,3/20/2020,67
,Germany,51,9,3/19/2020,44
,Germany,51,9,3/18/2020,28
,Germany,51,9,3/17/2020,24
,Germany,51,9,3/16/2020,17
,Germany,51,9,3/15/2020,11
,Germany,51,9,3/14/2020,9
,Germany,51,9,3/13/2020,7
,Germany,51,9,3/12/2020,3
,Germany,51,9,3/11/2020,3
,Germany,51,9,3/10/2020,2
,Germany,51,9,3/9/2020,2
,Germany,51,9,3/8/2020,0
,Germany,51,9,3/7/2020,0
,Germany,51,9,3/6/2020,0
,Germany,51,9,3/5/2020,0
,Germany,51,9,3/4/2020,0
,Germany,51,9,3/3/2020,0
,Germany,51,9,3/2/2020,0
,Germany,51,9,3/1/2020,0
,Germany,51,9,2/29/2020,0
,Germany,51,9,2/28/2020,0
,Germany,51,9,2/27/2020,0
,Germany,51,9,2/26/2020,0
,Germany,51,9,2/25/2020,0
,Germany,51,9,2/24/2020,0
,Germany,51,9,2/23/2020,0
,Germany,51,9,2/22/2020,0
,Germany,51,9,2/21/2020,0
,Germany,51,9,2/20/2020,0
,Germany,51,9,2/19/2020,0
,Germany,51,9,2/18/2020,0
,Germany,51,9,2/17/2020,0
,Germany,51,9,2/16/2020,0
,Germany,51,9,2/15/2020,0
,Germany,51,9,2/14/2020,0
,Germany,51,9,2/13/2020,0
,Germany,51,9,2/12/2020,0
,Germany,51,9,2/11/2020,0
,Germany,51,9,2/10/2020,0
,Germany,51,9,2/9/2020,0
,Germany,51,9,2/8/2020,0
,Germany,51,9,2/7/2020,0
,Germany,51,9,2/6/2020,0
,Germany,51,9,2/5/2020,0
,Germany,51,9,2/4/2020,0
,Germany,51,9,2/3/2020,0
,Germany,51,9,2/2/2020,0
,Germany,51,9,2/1/2020,0
,Germany,51,9,1/31/2020,0
,Germany,51,9,1/30/2020,0
,Germany,51,9,1/29/2020,0
